Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LN08650,Female,Yes,2,Graduate,No,-15,2304,167,360,1.0,Semiurban,N
LN08651,Female,Yes,0,Graduate,No,8085,1193,205,60,1.0,Semiurban,N
LN08652,Male,Yes,0,Graduate,Yes,5029,2069,118,360,1.0,Urban,Y
LN08653,Male,Yes,0,Graduate,No,8078,1783,147,360,0.0,Urban,N
LN08654,Male,Yes,0,Graduate,No,8608,1774,75,360,0.0,Urban,N
LN08655,Female,No,2,Graduate,No,4690,186,136,360,0.0,Urban,N
LN08656,Male,Yes,0,Graduate,No,7697,158,107,360,1.0,Urban,Y
LN08657,Female,Yes,0,Graduate,Yes,2879,1993,166,360,1.0,Semiurban,N
LN08658,Male,Yes,1,Graduate,No,5866,0,199,120,0.0,Semiurban,N
LN08659,Male,Yes,0,Not Graduate,No,4053,562,178,120,1.0,Semiurban,Y
LN08660,Male,No,0,Graduate,No,6392,1544,189,360,1.0,Urban,Y
LN08661,Male,Yes,0,Graduate,No,6765,1996,154,360,1.0,Semiurban,Y
LN08662,Female,Yes,1,Graduate,No,4680,3173,142,360,1.0,Rural,Y
LN08663,Male,Yes,3+,Not Graduate,No,6089,0,91,360,1.0,Rural,Y
LN08664,Male,Yes,1,Graduate,No,6889,0,53,180,1.0,Rural,Y
LN08665,Female,No,2,Graduate,No,5375,3459,74,360,1.0,Rural,Y
LN08666,Female,Yes,0,Graduate,No,10078,4014,116,360,1.0,Urban,Y
LN08667,Male,Yes,0,Graduate,Yes,4725,0,195,360,0.0,Rural,N
LN08668,Male,No,0,Graduate,No,8311,232,88,360,1.0,Urban,Y
LN08669,Female,No,1,Not Graduate,No,7290,2318,108,60,1.0,Urban,Y
LN08670,Female,Yes,0,Graduate,No,1280,1573,126,120,1.0,Semiurban,N
LN08671,Female,Yes,1,Graduate,No,7985,1584,214,60,1.0,Semiurban,N
LN08672,Male,Yes,1,Not Graduate,No,7147,329,148,360,1.0,Urban,Y
LN08673,Male,Yes,3+,Graduate,No,5228,2579,156,360,1.0,Semiurban,Y
LN08674,Male,No,0,Graduate,No,5737,1144,170,360,1.0,Urban,Y
LN08675,Female,Yes,0,Not Graduate,No,5985,1094,219,360,0.0,Semiurban,N
LN08676,Female,Yes,0,Not Graduate,No,7750,0,154,180,1.0,Urban,Y
LN08677,Female,No,0,Graduate,No,4173,2687,61,360,1.0,Semiurban,Y
LN08678,Male,Yes,2,Graduate,No,8172,957,156,360,1.0,Urban,Y
LN08679,Female,Yes,0,Graduate,No,2831,1432,222,360,1.0,Semiurban,N
LN08680,Male,No,3+,Graduate,No,1479,3284,182,60,1.0,Urban,N
LN08681,Female,No,3+,Graduate,No,6186,0,160,360,1.0,Semiurban,Y
LN08682,Male,No,0,Graduate,No,7518,1369,167,60,1.0,Urban,Y
LN08683,Male,Yes,0,Graduate,No,4640,0,58,360,1.0,Urban,Y
LN08684,Female,No,0,Graduate,No,471,714,51,360,1.0,Urban,N
LN08685,Male,Yes,0,Not Graduate,No,2018,3432,194,360,1.0,Semiurban,N
LN08686,Female,Yes,0,Graduate,No,5872,0,214,360,1.0,Urban,N
LN08687,Male,No,0,Graduate,No,4979,1853,118,360,1.0,Semiurban,Y
LN08688,Female,Yes,0,Not Graduate,No,7568,3905,159,360,1.0,Urban,Y
LN08689,Female,No,1,Graduate,No,5145,2323,181,360,1.0,Urban,Y
LN08690,Male,Yes,0,Not Graduate,No,3518,624,233,120,0.0,Semiurban,N
LN08691,Female,Yes,0,Not Graduate,No,5618,0,146,360,0.0,Semiurban,N
LN08692,Male,No,0,Not Graduate,No,7031,0,186,360,0.0,Urban,N
LN08693,Female,Yes,3+,Graduate,No,7702,3843,249,60,0.0,Urban,N
LN08694,Female,Yes,1,Graduate,No,4777,868,135,360,1.0,Rural,Y
LN08695,Female,Yes,0,Graduate,No,5134,0,153,360,1.0,Semiurban,Y
LN08696,Female,No,1,Graduate,No,6558,0,94,360,1.0,Semiurban,Y
LN08697,Male,Yes,1,Graduate,No,3502,0,97,360,1.0,Semiurban,Y
LN08698,Female,Yes,2,Graduate,No,6473,757,193,120,1.0,Urban,Y
LN08699,Female,Yes,0,Graduate,No,4535,5082,209,360,1.0,Semiurban,N
LN08700,Male,No,2,Graduate,No,4848,2884,208,360,1.0,Urban,N
LN08701,Male,No,0,Graduate,No,5005,2226,98,360,1.0,Rural,Y
LN08702,Male,No,3+,Graduate,No,5259,3296,139,360,1.0,Rural,Y
LN08703,Male,Yes,0,Not Graduate,No,8827,4250,173,360,0.0,Semiurban,N
LN08704,Male,Yes,3+,Graduate,Yes,4062,2292,50,360,1.0,Urban,Y
LN08705,Male,Yes,3+,Graduate,No,4165,3661,172,360,1.0,Urban,Y
LN08706,Female,Yes,0,Graduate,Yes,7893,538,244,360,0.0,Semiurban,N
LN08707,Male,Yes,3+,Not Graduate,No,5889,205,206,360,0.0,Urban,N
LN08708,Female,No,0,Not Graduate,No,6535,0,50,360,1.0,Urban,Y
LN08709,Male,No,0,Not Graduate,No,2939,1940,169,360,0.0,Semiurban,N
LN08710,Female,Yes,0,Not Graduate,No,5492,0,160,180,1.0,Rural,Y
LN08711,Female,Yes,3+,Graduate,No,6620,3487,163,360,1.0,Urban,Y
LN08712,Female,No,0,Graduate,No,3651,759,155,360,1.0,Rural,Y
LN08713,Male,Yes,0,Graduate,No,6256,2739,133,360,1.0,Semiurban,Y
LN08714,Male,Yes,1,Graduate,No,4591,0,50,180,1.0,Semiurban,Y
LN08715,Male,Yes,3+,Graduate,No,3709,3166,165,360,1.0,Semiurban,Y
LN08716,Male,Yes,1,Graduate,Yes,7026,3574,181,360,1.0,Urban,Y
LN08717,Female,No,0,Graduate,No,7275,1654,122,360,1.0,Semiurban,Y
LN08718,Male,Yes,0,Graduate,No,5257,2291,212,360,1.0,Semiurban,N
LN08719,Female,Yes,0,Graduate,Yes,5901,0,67,360,1.0,Semiurban,Y
LN08720,Female,Yes,1,Graduate,No,7649,1568,63,360,1.0,Urban,Y
LN08721,Male,No,0,Graduate,Yes,4209,2958,154,360,1.0,Urban,Y
LN08722,Male,Yes,0,Graduate,No,5697,1045,115,360,1.0,Urban,Y
LN08723,Male,Yes,2,Graduate,No,4227,3789,198,360,0.0,Urban,N
LN08724,Female,No,0,Graduate,No,2963,0,128,360,1.0,Urban,N
LN08725,Male,No,0,Not Graduate,No,4210,1007,217,360,1.0,Urban,N
LN08726,Female,No,0,Graduate,No,2750,0,113,360,1.0,Semiurban,N
LN08727,Male,No,0,Graduate,No,5851,1974,157,120,1.0,Semiurban,Y
LN08728,Female,Yes,0,Graduate,No,3455,1180,50,360,1.0,Semiurban,Y
LN08729,Male,Yes,0,Graduate,No,2205,1236,147,360,1.0,Urban,N
LN08730,Male,Yes,2,Graduate,No,6485,2610,153,360,1.0,Rural,Y
LN08731,Female,Yes,0,Graduate,No,6355,1074,210,180,1.0,Urban,N
LN08732,Male,No,0,Graduate,No,4339,5710,74,360,1.0,Rural,Y
LN08733,Male,No,1,Not Graduate,No,6406,2712,135,180,0.0,Urban,N
LN08734,Male,No,1,Graduate,No,3387,1545,222,360,1.0,Urban,N
LN08735,Male,Yes,1,Graduate,No,4255,487,229,360,1.0,Urban,N
LN08736,Male,No,3+,Graduate,Yes,5814,133,108,360,1.0,Urban,Y
LN08737,Male,No,1,Graduate,Yes,7067,2155,115,360,1.0,Urban,Y
LN08738,Male,Yes,0,Graduate,No,4235,710,65,360,1.0,Urban,Y
LN08739,Female,No,2,Not Graduate,Yes,3808,2986,50,360,1.0,Urban,Y
LN08740,Female,Yes,0,Graduate,No,6965,1376,130,360,1.0,Semiurban,Y
LN08741,Male,Yes,0,Not Graduate,No,6225,1381,117,360,0.0,Semiurban,N
LN08742,Male,Yes,0,Graduate,No,5297,1671,253,360,1.0,Semiurban,N
LN08743,Male,Yes,0,Graduate,No,7362,1271,167,60,1.0,Semiurban,Y
LN08744,Female,Yes,0,Not Graduate,No,8894,1915,139,360,1.0,Urban,Y
LN08745,Female,Yes,0,Graduate,No,5731,4604,182,360,1.0,Rural,Y
LN08746,Male,No,0,Graduate,No,3820,2311,201,360,1.0,Urban,N
LN08747,Female,Yes,2,Graduate,No,5994,2135,210,180,1.0,Rural,N
LN08748,Male,No,3+,Graduate,No,3360,2680,162,60,1.0,Semiurban,Y
LN08749,Male,Yes,0,Graduate,No,7484,1337,148,360,1.0,Urban,Y
LN08750,Male,Yes,2,Not Graduate,No,3596,54,157,360,0.0,Semiurban,N
LN08751,Male,Yes,0,Graduate,No,4613,0,147,360,1.0,Urban,Y
LN08752,Female,Yes,3+,Graduate,No,3324,0,123,360,1.0,Urban,Y
LN08753,Female,Yes,0,Not Graduate,Yes,5364,2621,202,360,1.0,Rural,N
LN08754,Male,Yes,0,Graduate,No,5434,2053,140,360,1.0,Semiurban,Y
LN08755,Female,Yes,0,Graduate,Yes,6485,1278,99,360,1.0,Urban,Y
LN08756,Female,Yes,0,Not Graduate,No,5239,5043,151,360,1.0,Urban,Y
LN08757,Male,No,0,Graduate,No,5092,1448,185,360,0.0,Semiurban,N
LN08758,Female,Yes,0,Graduate,No,3852,0,77,360,1.0,Semiurban,Y
LN08759,Male,Yes,0,Not Graduate,No,4427,2625,136,360,1.0,Urban,Y
LN08760,Male,Yes,0,Graduate,No,2214,3241,109,360,1.0,Urban,N
LN08761,Male,Yes,0,Graduate,No,7787,2580,259,180,1.0,Urban,N
LN08762,Male,Yes,3+,Graduate,No,4811,3263,154,360,0.0,Semiurban,N
LN08763,Female,No,0,Graduate,No,8281,0,227,360,1.0,Rural,N
LN08764,Male,No,0,Graduate,No,4757,1642,162,360,0.0,Semiurban,N
LN08765,Female,Yes,1,Graduate,No,1195,254,166,180,1.0,Semiurban,N
LN08766,Male,Yes,2,Graduate,No,4099,2284,146,180,1.0,Urban,Y
LN08767,Male,Yes,0,Graduate,No,4994,3780,138,360,1.0,Urban,Y
LN08768,Female,No,2,Graduate,Yes,5130,947,146,360,1.0,Rural,Y
LN08769,Male,Yes,0,Graduate,No,6353,2477,117,360,1.0,Urban,Y
LN08770,Female,Yes,0,Graduate,No,5347,185,149,360,1.0,Semiurban,Y
LN08771,Female,No,0,Graduate,No,4326,1473,68,360,1.0,Semiurban,Y
LN08772,Male,No,1,Graduate,No,3170,728,158,360,1.0,Semiurban,Y
LN08773,Male,No,0,Graduate,No,4187,4201,89,360,1.0,Semiurban,Y
LN08774,Male,No,1,Graduate,No,6209,0,154,360,1.0,Rural,Y
LN08775,Male,No,0,Graduate,No,6716,1632,166,360,1.0,Urban,Y
LN08776,Male,Yes,1,Graduate,No,3652,3553,220,360,1.0,Rural,N
LN08777,Male,Yes,0,Graduate,No,7013,0,165,360,1.0,Semiurban,Y
LN08778,Female,No,0,Graduate,No,6138,2146,136,360,1.0,Urban,Y
LN08779,Female,Yes,0,Graduate,No,3225,1666,118,360,1.0,Rural,Y
LN08780,Male,No,1,Not Graduate,No,5493,478,185,180,1.0,Semiurban,Y
LN08781,Female,Yes,0,Graduate,No,5739,3324,145,360,1.0,Urban,Y
LN08782,Female,Yes,2,Graduate,No,2871,4073,112,360,1.0,Semiurban,N
LN08783,Male,Yes,1,Graduate,No,2282,2486,157,360,0.0,Urban,N
LN08784,Male,Yes,0,Graduate,No,5947,1054,57,360,1.0,Semiurban,Y
LN08785,Female,Yes,3+,Graduate,No,4091,0,153,360,1.0,Urban,Y
LN08786,Male,No,1,Not Graduate,No,8024,1769,110,360,1.0,Semiurban,Y
LN08787,Female,Yes,0,Graduate,No,8442,1269,133,360,1.0,Rural,Y
LN08788,Male,No,0,Not Graduate,No,5943,1360,249,360,0.0,Urban,N
LN08789,Female,Yes,0,Graduate,No,6903,754,125,360,1.0,Semiurban,Y
LN08790,Female,Yes,0,Graduate,No,2952,622,189,60,0.0,Urban,N
LN08791,Female,Yes,0,Graduate,No,2336,1543,202,360,1.0,Rural,N
LN08792,Female,Yes,0,Graduate,No,4717,0,192,360,1.0,Rural,Y
LN08793,Male,No,1,Graduate,No,2426,3054,168,360,1.0,Semiurban,N
LN08794,Male,No,0,Graduate,No,5615,355,94,120,1.0,Semiurban,Y
LN08795,Female,No,2,Graduate,No,3432,1668,117,120,0.0,Urban,N
LN08796,Female,No,0,Graduate,No,5380,1013,91,360,1.0,Rural,Y
LN08797,Male,Yes,0,Graduate,Yes,4653,2475,132,180,1.0,Semiurban,Y
LN08798,Male,No,1,Graduate,No,6274,2393,132,360,1.0,Semiurban,Y
LN08799,Female,No,1,Graduate,No,5652,2260,104,360,1.0,Urban,Y
LN08800,Female,No,0,Graduate,No,4192,0,177,360,1.0,Rural,Y
LN08801,Female,Yes,0,Graduate,Yes,2263,1211,125,360,1.0,Urban,N
LN08802,Female,No,0,Graduate,No,5325,3903,131,360,1.0,Urban,Y
LN08803,Female,Yes,0,Graduate,No,1515,987,71,360,0.0,Semiurban,N
LN08804,Male,No,0,Graduate,No,7492,3073,153,360,1.0,Semiurban,Y
LN08805,Female,Yes,1,Graduate,No,6057,1484,145,120,1.0,Urban,Y
LN08806,Male,Yes,0,Graduate,No,6685,1035,120,360,1.0,Urban,Y
LN08807,Male,Yes,0,Graduate,Yes,3061,1779,169,360,1.0,Semiurban,Y
LN08808,Male,Yes,0,Graduate,No,5712,251,155,360,1.0,Semiurban,Y
LN08809,Female,Yes,0,Graduate,No,3666,2849,179,360,1.0,Urban,Y
LN08810,Male,No,0,Not Graduate,No,5298,219,181,360,1.0,Urban,Y
LN08811,Male,Yes,0,Graduate,No,3003,2330,185,360,1.0,Urban,Y
LN08812,Male,Yes,0,Graduate,No,4833,3117,233,360,1.0,Rural,N
LN08813,Male,Yes,1,Not Graduate,No,2242,2138,156,360,1.0,Rural,N
LN08814,Female,Yes,0,Not Graduate,No,4679,646,102,60,1.0,Urban,Y
LN08815,Female,Yes,3+,Graduate,No,1711,1778,128,360,1.0,Rural,N
LN08816,Male,Yes,0,Graduate,No,8494,398,129,360,1.0,Urban,Y
LN08817,Male,Yes,0,Graduate,No,5320,1183,104,360,1.0,Urban,Y
LN08818,Female,Yes,1,Graduate,No,5011,715,50,60,1.0,Urban,Y
LN08819,Female,Yes,2,Graduate,No,6352,358,161,180,1.0,Urban,Y
LN08820,Female,Yes,0,Graduate,No,2401,2445,151,360,0.0,Urban,N
LN08821,Male,Yes,1,Graduate,No,3438,2975,245,360,1.0,Rural,N
LN08822,Female,No,2,Graduate,No,6062,3079,242,360,1.0,Urban,N
LN08823,Male,Yes,1,Graduate,Yes,5322,1863,183,360,1.0,Semiurban,Y
LN08824,Male,Yes,0,Graduate,No,3560,3703,178,360,1.0,Rural,Y
LN08825,Female,Yes,2,Graduate,No,6296,484,108,360,0.0,Semiurban,N
LN08826,Male,Yes,1,Graduate,Yes,5605,3427,159,360,1.0,Urban,Y
LN08827,Female,Yes,1,Graduate,No,6011,2864,144,60,0.0,Semiurban,N
LN08828,Male,Yes,1,Graduate,No,5779,1559,157,180,1.0,Semiurban,Y
LN08829,Female,Yes,3+,Graduate,No,3637,1834,111,360,1.0,Rural,Y
LN08830,Male,Yes,0,Graduate,No,4848,3054,170,360,0.0,Semiurban,N
LN08831,Male,Yes,0,Graduate,Yes,1285,2492,81,60,1.0,Urban,N
LN08832,Female,Yes,0,Graduate,No,3978,1892,301,180,1.0,Semiurban,N
LN08833,Female,No,0,Graduate,Yes,4509,824,222,360,1.0,Semiurban,N
LN08834,Female,Yes,0,Graduate,No,6253,113,216,360,1.0,Urban,N
LN08835,Female,Yes,0,Graduate,No,6024,1662,86,360,1.0,Urban,Y
LN08836,Male,No,0,Graduate,No,3495,0,68,360,1.0,Semiurban,Y
LN08837,Female,No,1,Graduate,No,3451,2598,163,360,0.0,Urban,N
LN08838,Female,Yes,2,Graduate,No,7613,0,134,360,1.0,Rural,Y
LN08839,Male,No,0,Not Graduate,No,4412,1960,242,360,0.0,Semiurban,N
LN08840,Female,Yes,3+,Graduate,No,5228,1084,181,180,1.0,Urban,Y
LN08841,Female,Yes,0,Graduate,No,6570,840,147,360,1.0,Urban,Y
LN08842,Male,Yes,2,Graduate,No,4840,1085,223,60,1.0,Rural,N
LN08843,Female,Yes,2,Not Graduate,No,4696,0,159,360,1.0,Urban,Y
LN08844,Female,Yes,0,Graduate,No,4369,837,161,360,1.0,Semiurban,Y
LN08845,Female,Yes,0,Graduate,No,3981,198,202,360,1.0,Semiurban,N
LN08846,Female,Yes,0,Graduate,No,5285,217,116,360,0.0,Rural,N
LN08847,Female,Yes,2,Graduate,No,1355,6181,200,360,1.0,Rural,N
LN08848,Female,Yes,2,Graduate,No,4277,0,178,360,0.0,Semiurban,N
LN08849,Male,Yes,0,Not Graduate,No,6080,2094,103,120,1.0,Urban,Y
LN08850,Female,Yes,0,Graduate,No,5847,306,247,360,1.0,Urban,N
LN08851,Male,Yes,0,Not Graduate,Yes,7822,131,127,360,1.0,Urban,Y
LN08852,Male,No,0,Graduate,No,6674,0,68,360,1.0,Urban,Y
LN08853,Male,Yes,3+,Not Graduate,No,5816,3192,111,60,0.0,Semiurban,N
LN08854,Male,Yes,0,Graduate,No,5057,3306,98,360,1.0,Semiurban,Y
LN08855,Female,No,3+,Graduate,No,4086,569,159,360,1.0,Urban,Y
LN08856,Female,Yes,2,Graduate,No,6006,2868,231,360,1.0,Semiurban,N
LN08857,Female,No,3+,Graduate,No,5646,0,162,120,1.0,Rural,Y
LN08858,Male,Yes,0,Graduate,No,4251,898,229,360,1.0,Urban,N
LN08859,Female,Yes,0,Graduate,No,3265,2518,203,360,1.0,Rural,N
LN08860,Female,Yes,0,Graduate,No,4893,0,50,360,0.0,Urban,N
LN08861,Female,Yes,1,Graduate,No,7312,391,194,360,1.0,Urban,Y
LN08862,Male,Yes,1,Graduate,No,5220,1536,120,360,1.0,Urban,Y
LN08863,Male,No,0,Graduate,No,5056,1555,175,360,1.0,Semiurban,Y
LN08864,Female,No,1,Graduate,No,5846,0,147,360,1.0,Semiurban,Y
LN08865,Male,Yes,0,Graduate,No,5962,4849,289,360,1.0,Rural,N
LN08866,Male,No,0,Graduate,Yes,5497,234,171,60,1.0,Urban,Y
LN08867,Female,Yes,0,Graduate,No,4915,2929,179,360,1.0,Urban,Y
LN08868,Male,Yes,0,Graduate,No,3983,2393,203,60,1.0,Urban,N
LN08869,Male,Yes,0,Graduate,Yes,7009,291,75,360,1.0,Rural,Y
LN08870,Female,No,0,Graduate,No,4146,2194,204,360,1.0,Urban,N
LN08871,Male,Yes,2,Graduate,No,8144,239,139,180,1.0,Rural,Y
LN08872,Male,Yes,1,Graduate,No,5308,1606,115,360,1.0,Urban,Y
LN08873,Male,No,0,Graduate,No,5105,2736,191,360,1.0,Semiurban,Y
LN08874,Male,Yes,1,Graduate,No,6519,662,75,360,1.0,Rural,Y
LN08875,Male,Yes,0,Graduate,No,3693,2117,196,360,0.0,Rural,N
LN08876,Male,Yes,0,Not Graduate,Yes,6147,635,142,360,1.0,Urban,Y
LN08877,Male,Yes,1,Graduate,Yes,5230,1763,144,360,1.0,Urban,Y
LN08878,Male,Yes,1,Graduate,No,5821,1659,50,360,1.0,Urban,Y
LN08879,Female,No,1,Graduate,No,3632,950,195,360,1.0,Semiurban,Y
LN08880,Female,Yes,1,Graduate,No,3614,0,162,360,1.0,Urban,Y
LN08881,Female,Yes,1,Graduate,No,1334,2671,126,360,1.0,Urban,N
LN08882,Female,Yes,0,Graduate,No,4085,4485,103,360,0.0,Semiurban,N
LN08883,Male,Yes,2,Graduate,No,3980,1709,189,360,1.0,Semiurban,Y
LN08884,Female,Yes,0,Graduate,No,3665,580,167,360,1.0,Semiurban,Y
LN08885,Female,No,2,Graduate,No,4769,1812,150,180,1.0,Rural,Y
LN08886,Male,Yes,0,Graduate,No,5128,3219,100,360,1.0,Urban,Y
LN08887,Male,Yes,0,Graduate,No,5999,3419,165,360,1.0,Semiurban,Y
LN08888,Male,Yes,1,Graduate,No,6131,2867,162,360,1.0,Urban,Y
LN08889,Male,Yes,0,Not Graduate,No,6300,2167,215,360,1.0,Rural,N
LN08890,Male,No,2,Graduate,No,6384,2512,90,360,1.0,Rural,Y
LN08891,Female,No,0,Graduate,No,5550,1677,114,180,1.0,Rural,Y
LN08892,Male,Yes,1,Graduate,Yes,5110,65,247,360,1.0,Urban,N
LN08893,Female,No,0,Not Graduate,No,6858,932,159,360,1.0,Semiurban,Y
LN08894,Female,Yes,0,Graduate,No,6386,1015,162,360,1.0,Semiurban,Y
LN08895,Male,Yes,0,Graduate,No,2036,1938,198,360,1.0,Urban,N
LN08896,Female,Yes,1,Not Graduate,No,4654,0,240,360,1.0,Semiurban,N
LN08897,Female,Yes,1,Graduate,No,1393,2266,91,180,1.0,Urban,N
LN08898,Male,No,0,Graduate,No,1354,0,259,180,1.0,Urban,N
LN08899,Female,Yes,3+,Graduate,No,3982,2117,147,180,1.0,Rural,Y
LN08900,Female,Yes,1,Graduate,No,4744,3254,163,180,1.0,Semiurban,Y
LN08901,Female,No,3+,Graduate,Yes,4151,2842,153,360,1.0,Rural,Y
LN08902,Male,Yes,0,Not Graduate,No,1447,156,224,360,1.0,Urban,N
LN08903,Male,No,0,Graduate,Yes,6550,2435,197,360,1.0,Rural,Y
LN08904,Male,Yes,0,Not Graduate,No,3586,2556,142,360,0.0,Urban,N
LN08905,Female,Yes,0,Graduate,No,5978,4058,93,360,1.0,Semiurban,Y
LN08906,Male,No,0,Graduate,No,3641,2048,137,360,1.0,Semiurban,Y
LN08907,Female,Yes,0,Graduate,No,4004,3039,83,360,1.0,Semiurban,Y
LN08908,Male,No,0,Graduate,No,5867,844,194,360,1.0,Urban,Y
LN08909,Female,Yes,1,Graduate,No,4301,221,116,60,1.0,Rural,Y
LN08910,Male,No,3+,Not Graduate,No,5341,2796,144,360,1.0,Urban,Y
LN08911,Male,Yes,2,Graduate,No,5554,2817,208,360,0.0,Semiurban,N
LN08912,Female,Yes,0,Graduate,No,2145,546,190,360,1.0,Urban,N
LN08913,Male,No,0,Not Graduate,No,5955,0,169,360,1.0,Urban,Y
LN08914,Female,Yes,0,Graduate,No,3124,1684,110,60,1.0,Rural,Y
LN08915,Male,No,0,Graduate,No,2777,1565,174,360,1.0,Semiurban,N
LN08916,Male,No,0,Not Graduate,No,3546,1850,110,360,1.0,Semiurban,Y
LN08917,Female,No,0,Graduate,No,6628,2828,174,360,1.0,Semiurban,Y
LN08918,Female,No,0,Not Graduate,No,1799,3043,84,360,0.0,Urban,N
LN08919,Female,Yes,1,Graduate,No,6301,1511,210,360,0.0,Urban,N
LN08920,Male,Yes,1,Graduate,Yes,5679,7,159,360,1.0,Rural,Y
LN08921,Female,Yes,0,Graduate,No,5148,411,149,360,1.0,Rural,Y
LN08922,Male,Yes,0,Graduate,No,5493,604,169,360,1.0,Urban,Y
LN08923,Female,Yes,2,Graduate,No,4419,1319,144,360,1.0,Semiurban,Y
LN08924,Female,Yes,0,Graduate,No,6364,728,153,360,1.0,Rural,Y
LN08925,Female,Yes,0,Graduate,No,4146,1132,214,360,1.0,Urban,N
LN08926,Female,Yes,0,Not Graduate,No,1750,1610,202,360,1.0,Rural,N
LN08927,Female,Yes,0,Graduate,No,4845,535,185,360,0.0,Semiurban,N
LN08928,Female,No,0,Not Graduate,No,6602,1982,162,360,1.0,Urban,Y
LN08929,Male,Yes,2,Graduate,No,5984,4241,134,360,1.0,Rural,Y
LN08930,Female,Yes,0,Graduate,No,8628,1249,203,360,1.0,Urban,N
LN08931,Male,No,0,Graduate,No,4493,477,104,360,1.0,Rural,Y
LN08932,Female,Yes,0,Not Graduate,Yes,4678,1960,239,360,1.0,Semiurban,N
LN08933,Female,No,1,Graduate,No,4533,307,185,360,1.0,Semiurban,Y
LN08934,Female,Yes,0,Graduate,No,3447,1279,209,360,1.0,Urban,N
LN08935,Male,Yes,0,Graduate,No,4053,482,173,360,1.0,Urban,Y
LN08936,Male,Yes,0,Graduate,No,2922,0,143,360,1.0,Urban,N
LN08937,Female,No,0,Not Graduate,No,412,182,197,360,1.0,Semiurban,N
LN08938,Male,Yes,0,Graduate,No,3839,508,79,360,0.0,Rural,N
LN08939,Female,No,0,Not Graduate,Yes,5046,0,120,360,1.0,Rural,Y
LN08940,Female,Yes,1,Graduate,No,6261,3418,140,180,0.0,Urban,N
LN08941,Male,Yes,3+,Not Graduate,No,3848,2147,80,360,1.0,Rural,Y
LN08942,Male,Yes,0,Graduate,No,3871,2912,181,360,1.0,Urban,Y
LN08943,Male,Yes,0,Graduate,No,7061,0,213,180,1.0,Semiurban,N
LN08944,Male,Yes,0,Graduate,Yes,2337,1059,64,360,0.0,Semiurban,N
LN08945,Female,No,1,Graduate,No,4673,2128,129,360,1.0,Rural,Y
LN08946,Male,Yes,0,Graduate,No,6914,3979,141,120,1.0,Semiurban,Y
LN08947,Male,Yes,1,Graduate,No,3583,370,166,360,1.0,Rural,Y
LN08948,Female,Yes,1,Graduate,No,1932,0,192,360,1.0,Semiurban,N
LN08949,Male,No,3+,Graduate,No,8413,1785,136,60,1.0,Semiurban,Y
LN08950,Male,No,2,Graduate,No,6598,489,197,360,1.0,Urban,Y
LN08951,Male,No,1,Graduate,No,6660,4058,154,60,1.0,Semiurban,Y
LN08952,Male,No,0,Graduate,No,4821,2313,119,360,1.0,Urban,Y
LN08953,Female,No,0,Not Graduate,No,6281,1071,161,60,1.0,Urban,Y
LN08954,Female,No,0,Graduate,Yes,19,1075,86,360,1.0,Urban,N
LN08955,Male,No,0,Graduate,No,4125,1310,137,360,1.0,Semiurban,Y
LN08956,Male,Yes,1,Graduate,No,6895,0,141,120,1.0,Semiurban,Y
LN08957,Female,Yes,0,Graduate,No,2208,1562,119,360,1.0,Urban,N
LN08958,Male,Yes,1,Graduate,No,4333,769,276,360,1.0,Rural,N
LN08959,Male,Yes,0,Graduate,No,5639,2449,215,360,0.0,Urban,N
LN08960,Male,Yes,1,Graduate,No,3431,153,159,60,1.0,Urban,Y
LN08961,Male,Yes,0,Graduate,No,5014,2523,171,360,0.0,Rural,N
LN08962,Male,No,0,Not Graduate,No,5771,2314,175,360,1.0,Urban,Y
LN08963,Male,Yes,0,Graduate,No,5603,1739,181,360,0.0,Semiurban,N
LN08964,Male,No,2,Not Graduate,No,4198,3380,228,360,1.0,Semiurban,N
LN08965,Male,No,0,Not Graduate,No,3341,0,196,360,1.0,Urban,Y
LN08966,Male,No,0,Graduate,No,5792,2165,50,360,1.0,Rural,Y
LN08967,Female,No,0,Graduate,No,5678,1432,191,360,1.0,Rural,Y
LN08968,Female,No,1,Graduate,No,5580,1388,108,360,0.0,Urban,N
LN08969,Female,Yes,0,Graduate,No,5228,27,122,60,1.0,Semiurban,Y
LN08970,Male,Yes,3+,Graduate,No,5680,0,199,360,1.0,Semiurban,Y
LN08971,Male,Yes,0,Graduate,No,6753,2838,56,60,1.0,Semiurban,Y
LN08972,Female,No,0,Graduate,No,5619,2682,235,360,1.0,Rural,N
LN08973,Male,No,1,Graduate,No,5195,4197,190,360,1.0,Urban,Y
LN08974,Female,No,0,Not Graduate,No,3946,4444,166,360,1.0,Rural,Y
LN08975,Male,Yes,2,Not Graduate,Yes,7771,0,191,180,1.0,Semiurban,Y
LN08976,Female,Yes,0,Graduate,No,2753,1268,207,360,1.0,Urban,N
LN08977,Female,Yes,3+,Graduate,Yes,4594,1876,161,360,1.0,Semiurban,Y
LN08978,Female,Yes,1,Graduate,No,3981,2943,188,360,1.0,Semiurban,Y
LN08979,Male,Yes,2,Not Graduate,No,1345,3640,101,60,1.0,Urban,N
LN08980,Female,Yes,0,Not Graduate,No,5707,0,190,360,1.0,Semiurban,Y
